"Plot Title: DRYAS_13C_Soil"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20422515, SEN S/N: 20422515, LBL: -5cm_soil)","Coupler Attached (LGR S/N: 20422515)","Host Connected (LGR S/N: 20422515)","Stopped (LGR S/N: 20422515)","End Of File (LGR S/N: 20422515)"
431,07/11/22 03:00:00  PM,10.357,,,,
432,07/11/22 03:30:00  PM,10.259,,,,
433,07/11/22 04:00:00  PM,10.259,,,,
434,07/11/22 04:30:00  PM,10.161,,,,
435,07/11/22 05:00:00  PM,9.866,,,,
436,07/11/22 05:30:00  PM,9.472,,,,
437,07/11/22 06:00:00  PM,8.978,,,,
438,07/11/22 06:30:00  PM,8.481,,,,
439,07/11/22 07:00:00  PM,8.082,,,,
440,07/11/22 07:30:00  PM,7.782,,,,
441,07/11/22 08:00:00  PM,7.481,,,,
442,07/11/22 08:30:00  PM,7.381,,,,
443,07/11/22 09:00:00  PM,7.179,,,,
444,07/11/22 09:30:00  PM,7.179,,,,
445,07/11/22 10:00:00  PM,6.978,,,,
446,07/11/22 10:30:00  PM,6.775,,,,
447,07/11/22 11:00:00  PM,6.573,,,,
448,07/11/22 11:30:00  PM,6.471,,,,
449,07/12/22 12:00:00  AM,6.471,,,,
450,07/12/22 12:30:00  AM,6.471,,,,
451,07/12/22 01:00:00  AM,6.370,,,,
452,07/12/22 01:30:00  AM,6.370,,,,
453,07/12/22 02:00:00  AM,6.268,,,,
454,07/12/22 02:30:00  AM,6.064,,,,
455,07/12/22 03:00:00  AM,6.064,,,,
456,07/12/22 03:30:00  AM,6.064,,,,
457,07/12/22 04:00:00  AM,6.166,,,,
458,07/12/22 04:30:00  AM,6.268,,,,
459,07/12/22 05:00:00  AM,6.370,,,,
460,07/12/22 05:30:00  AM,6.471,,,,
461,07/12/22 06:00:00  AM,6.674,,,,
462,07/12/22 06:30:00  AM,6.775,,,,
463,07/12/22 07:00:00  AM,6.978,,,,
464,07/12/22 07:30:00  AM,7.179,,,,
465,07/12/22 08:00:00  AM,7.481,,,,
466,07/12/22 08:30:00  AM,7.882,,,,
467,07/12/22 09:00:00  AM,8.082,,,,
468,07/12/22 09:30:00  AM,8.282,,,,
469,07/12/22 10:00:00  AM,8.182,,,,
470,07/12/22 10:30:00  AM,8.082,,,,
471,07/12/22 11:00:00  AM,8.282,,,,
