"Plot Title: GlaucGull South 0.5 + 3.9 Soil"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9725070, SEN S/N: 9725070)","Temp, °C (LGR S/N: 9725070, SEN S/N: 9725070)","Batt, V (LGR S/N: 9725070, SEN S/N: 9725070)","Coupler Detached (LGR S/N: 9725070)","Coupler Attached (LGR S/N: 9725070)","Stopped (LGR S/N: 9725070)","End Of File (LGR S/N: 9725070)"
6559,05/18/22 05:00:00  PM,-2.596,-9.269,3.47,,,,
6560,05/18/22 06:00:00  PM,-4.287,-9.235,3.47,,,,
6561,05/18/22 07:00:00  PM,-3.866,-9.202,3.45,,,,
6562,05/18/22 08:00:00  PM,-4.651,-9.202,3.43,,,,
6563,05/18/22 09:00:00  PM,-6.674,-9.168,3.43,,,,
6564,05/18/22 10:00:00  PM,-4.926,-9.202,3.43,,,,
6565,05/18/22 11:00:00  PM,-7.706,-9.202,3.43,,,,
6566,05/19/22 12:00:00  AM,-8.864,-9.269,3.41,,,,
6567,05/19/22 01:00:00  AM,-10.301,-9.337,3.41,,,,
6568,05/19/22 02:00:00  AM,-9.885,-9.371,3.41,,,,
6569,05/19/22 03:00:00  AM,-8.033,-9.439,3.41,,,,
6570,05/19/22 04:00:00  AM,-9.066,-9.508,3.43,,,,
6571,05/19/22 05:00:00  AM,-3.153,-9.576,3.43,,,,
6572,05/19/22 06:00:00  AM,-3.360,-9.610,3.45,,,,
6573,05/19/22 07:00:00  AM,-2.392,-9.679,3.45,,,,
6574,05/19/22 08:00:00  AM,-3.006,-9.713,3.47,,,,
6575,05/19/22 09:00:00  AM,-1.727,-9.713,3.49,,,,
6576,05/19/22 10:00:00  AM,-2.742,-9.713,3.47,,,,
6577,05/19/22 11:00:00  AM,-3.065,-9.679,3.49,,,,
6578,05/19/22 12:00:00  PM,-2.742,-9.679,3.49,,,,
6579,05/19/22 01:00:00  PM,-3.419,-9.644,3.47,,,,
6580,05/19/22 02:00:00  PM,-2.947,-9.610,3.49,,,,
6581,05/19/22 03:00:00  PM,-3.836,-9.542,3.47,,,,
6582,05/19/22 04:00:00  PM,-3.926,-9.508,3.45,,,,
6583,05/19/22 05:00:00  PM,-5.110,-9.439,3.45,,,,
6584,05/19/22 06:00:00  PM,-3.747,-9.405,3.45,,,,
6585,05/19/22 07:00:00  PM,-5.574,-9.371,3.43,,,,
6586,05/19/22 08:00:00  PM,-6.515,-9.337,3.43,,,,
6587,05/19/22 09:00:00  PM,-6.610,-9.337,3.43,,,,
6588,05/19/22 10:00:00  PM,-6.325,-9.371,3.43,,,,
6589,05/19/22 11:00:00  PM,-6.420,-9.405,3.43,,,,
6590,05/20/22 12:00:00  AM,-6.579,-9.473,3.43,,,,
6591,05/20/22 01:00:00  AM,-8.331,-9.508,3.41,,,,
6592,05/20/22 02:00:00  AM,-7.284,-9.576,3.43,,,,
6593,05/20/22 03:00:00  AM,-7.968,-9.610,3.43,,,,
6594,05/20/22 04:00:00  AM,-8.430,-9.679,3.43,,,,
6595,05/20/22 05:00:00  AM,-8.530,-9.747,3.41,,,,
6596,05/20/22 06:00:00  AM,-7.935,-9.782,3.43,,,,
6597,05/20/22 07:00:00  AM,-7.090,-9.816,3.43,,,,
6598,05/20/22 08:00:00  AM,-6.199,-9.851,3.43,,,,
6599,05/20/22 09:00:00  AM,-6.168,-9.851,3.45,,,,
6600,05/20/22 10:00:00  AM,-6.388,-9.851,3.47,,,,
6601,05/20/22 11:00:00  AM,-5.141,-9.851,3.45,,,,
6602,05/20/22 12:00:00  PM,-6.388,-9.816,3.45,,,,
6603,05/20/22 01:00:00  PM,-4.318,-9.782,3.47,,,,
6604,05/20/22 02:00:00  PM,-6.105,-9.747,3.45,,,,
6605,05/20/22 03:00:00  PM,-7.155,-9.747,3.45,,,,
6606,05/20/22 04:00:00  PM,-7.026,-9.713,3.43,,,,
6607,05/20/22 05:00:00  PM,-7.608,-9.679,3.43,,,,
6608,05/20/22 06:00:00  PM,-7.869,-9.679,3.43,,,,
6609,05/20/22 07:00:00  PM,-7.869,-9.679,3.43,,,,
6610,05/20/22 08:00:00  PM,-7.804,-9.713,3.41,,,,
6611,05/20/22 09:00:00  PM,-8.066,-9.747,3.43,,,,
6612,05/20/22 10:00:00  PM,-9.033,-9.816,3.41,,,,
6613,05/20/22 11:00:00  PM,-8.999,-9.851,3.41,,,,
6614,05/21/22 12:00:00  AM,-9.134,-9.919,3.41,,,,
6615,05/21/22 01:00:00  AM,-9.405,-9.989,3.41,,,,
6616,05/21/22 02:00:00  AM,-9.508,-10.058,3.41,,,,
6617,05/21/22 03:00:00  AM,-9.542,-10.092,3.41,,,,
6618,05/21/22 04:00:00  AM,-9.066,-10.162,3.41,,,,
6619,05/21/22 05:00:00  AM,-8.864,-10.231,3.41,,,,
6620,05/21/22 06:00:00  AM,-9.100,-10.231,3.43,,,,
6621,05/21/22 07:00:00  AM,-7.935,-10.266,3.43,,,,
6622,05/21/22 08:00:00  AM,-8.530,-10.301,3.43,,,,
6623,05/21/22 09:00:00  AM,-7.968,-10.301,3.43,,,,
6624,05/21/22 10:00:00  AM,-8.000,-10.266,3.43,,,,
6625,05/21/22 11:00:00  AM,-8.198,-10.231,3.43,,,,
6626,05/21/22 12:00:00  PM,-6.452,-10.162,3.43,,,,
6627,05/21/22 01:00:00  PM,-8.697,-10.162,3.43,,,,
6628,05/21/22 02:00:00  PM,-8.099,-10.092,3.43,,,,
6629,05/21/22 03:00:00  PM,-8.730,-10.058,3.43,,,,
6630,05/21/22 04:00:00  PM,-8.932,-10.023,3.43,,,,
6631,05/21/22 05:00:00  PM,-8.000,-9.989,3.43,,,,
6632,05/21/22 06:00:00  PM,-8.965,-9.954,3.43,,,,
6633,05/21/22 07:00:00  PM,-9.371,-9.954,3.41,,,,
6634,05/21/22 08:00:00  PM,-9.269,-9.954,3.41,,,,
6635,05/21/22 09:00:00  PM,-9.405,-9.954,3.41,,,,
6636,05/21/22 10:00:00  PM,-9.576,-9.954,3.41,,,,
6637,05/21/22 11:00:00  PM,-9.644,-9.989,3.41,,,,
6638,05/22/22 12:00:00  AM,-9.816,-10.023,3.41,,,,
6639,05/22/22 01:00:00  AM,-9.851,-10.092,3.41,,,,
6640,05/22/22 02:00:00  AM,-9.919,-10.092,3.41,,,,
6641,05/22/22 03:00:00  AM,-9.954,-10.162,3.41,,,,
6642,05/22/22 04:00:00  AM,-10.162,-10.197,3.41,,,,
6643,05/22/22 05:00:00  AM,-10.058,-10.231,3.41,,,,
6644,05/22/22 06:00:00  AM,-10.406,-10.266,3.41,,,,
6645,05/22/22 07:00:00  AM,-9.954,-10.301,3.41,,,,
6646,05/22/22 08:00:00  AM,-10.197,-10.301,3.41,,,,
6647,05/22/22 09:00:00  AM,-8.231,-10.336,3.43,,,,
6648,05/22/22 10:00:00  AM,-9.371,-10.336,3.43,,,,
6649,05/22/22 11:00:00  AM,-8.730,-10.301,3.45,,,,
6650,05/22/22 12:00:00  PM,-7.478,-10.301,3.45,,,,
6651,05/22/22 01:00:00  PM,-8.497,-10.266,3.43,,,,
6652,05/22/22 02:00:00  PM,-7.935,-10.231,3.43,,,,
6653,05/22/22 03:00:00  PM,-8.099,-10.231,3.43,,,,
6654,05/22/22 04:00:00  PM,-7.543,-10.197,3.43,,,,
6655,05/22/22 05:00:00  PM,-6.294,-10.162,3.43,,,,
6656,05/22/22 06:00:00  PM,-6.262,-10.162,3.43,,,,
6657,05/22/22 07:00:00  PM,-7.935,-10.162,3.41,,,,
6658,05/22/22 08:00:00  PM,-8.264,-10.162,3.41,,,,
6659,05/22/22 09:00:00  PM,-9.134,-10.162,3.41,,,,
6660,05/22/22 10:00:00  PM,-9.371,-10.197,3.41,,,,
6661,05/22/22 11:00:00  PM,-9.713,-10.231,3.41,,,,
6662,05/23/22 12:00:00  AM,-9.202,-10.266,3.41,,,,
6663,05/23/22 01:00:00  AM,-9.747,-10.301,3.41,,,,
6664,05/23/22 02:00:00  AM,-9.782,-10.336,3.41,,,,
6665,05/23/22 03:00:00  AM,-9.337,-10.371,3.41,,,,
6666,05/23/22 04:00:00  AM,-9.303,-10.371,3.43,,,,
6667,05/23/22 05:00:00  AM,-6.294,-10.406,3.43,,,,
6668,05/23/22 06:00:00  AM,-8.663,-10.406,3.43,,,,
6669,05/23/22 07:00:00  AM,-7.640,-10.371,3.43,,,,
6670,05/23/22 08:00:00  AM,-6.515,-10.371,3.43,,,,
6671,05/23/22 09:00:00  AM,-6.073,-10.301,3.43,,,,
6672,05/23/22 10:00:00  AM,-6.294,-10.301,3.43,,,,
6673,05/23/22 11:00:00  AM,-6.547,-10.231,3.43,,,,
6674,05/23/22 12:00:00  PM,-6.770,-10.162,3.43,,,,
6675,05/23/22 01:00:00  PM,-6.199,-10.127,3.43,,,,
6676,05/23/22 02:00:00  PM,-6.388,-10.058,3.43,,,,
6677,05/23/22 03:00:00  PM,-6.073,-10.023,3.45,,,,
6678,05/23/22 04:00:00  PM,-6.010,-9.954,3.45,,,,
6679,05/23/22 05:00:00  PM,-6.674,-9.919,3.45,,,,
6680,05/23/22 06:00:00  PM,-6.325,-9.885,3.45,,,,
6681,05/23/22 07:00:00  PM,-6.770,-9.816,3.45,,,,
6682,05/23/22 08:00:00  PM,-7.219,-9.816,3.43,,,,
6683,05/23/22 09:00:00  PM,-6.834,-9.782,3.43,,,,
6684,05/23/22 10:00:00  PM,-7.836,-9.782,3.43,,,,
6685,05/23/22 11:00:00  PM,-8.297,-9.782,3.41,,,,
6686,05/24/22 12:00:00  AM,-7.673,-9.782,3.41,,,,
6687,05/24/22 01:00:00  AM,-10.651,-9.782,3.41,,,,
6688,05/24/22 02:00:00  AM,-8.864,-9.816,3.41,,,,
6689,05/24/22 03:00:00  AM,-7.935,-9.851,3.43,,,,
6690,05/24/22 04:00:00  AM,-11.650,-9.885,3.41,,,,
6691,05/24/22 05:00:00  AM,-9.269,-9.954,3.43,,,,
6692,05/24/22 06:00:00  AM,-9.576,-9.989,3.41,,,,
6693,05/24/22 07:00:00  AM,-7.316,-10.023,3.43,,,,
6694,05/24/22 08:00:00  AM,-7.608,-10.058,3.43,,,,
6695,05/24/22 09:00:00  AM,-9.405,-10.058,3.45,,,,
6696,05/24/22 10:00:00  AM,-5.326,-10.058,3.47,,,,
6697,05/24/22 11:00:00  AM,-6.073,-10.023,3.45,,,,
6698,05/24/22 12:00:00  PM,-1.527,-9.989,3.49,,,,
6699,05/24/22 01:00:00  PM,1.044,-9.954,3.51,,,,
6700,05/24/22 02:00:00  PM,-5.388,-9.885,3.49,,,,
6701,05/24/22 03:00:00  PM,-0.845,-9.816,3.49,,,,
6702,05/24/22 04:00:00  PM,-5.854,-9.713,3.47,,,,
6703,05/24/22 05:00:00  PM,-5.574,-9.644,3.47,,,,
6704,05/24/22 06:00:00  PM,-3.986,-9.610,3.45,,,,
6705,05/24/22 07:00:00  PM,-6.674,-9.542,3.45,,,,
6706,05/24/22 08:00:00  PM,-6.199,-9.542,3.43,,,,
6707,05/24/22 09:00:00  PM,-6.706,-9.542,3.43,,,,
6708,05/24/22 10:00:00  PM,-6.642,-9.542,3.43,,,,
6709,05/24/22 11:00:00  PM,-5.574,-9.576,3.43,,,,
6710,05/25/22 12:00:00  AM,-7.706,-9.610,3.43,,,,
6711,05/25/22 01:00:00  AM,-6.962,-9.610,3.41,,,,
6712,05/25/22 02:00:00  AM,-8.264,-9.679,3.41,,,,
6713,05/25/22 03:00:00  AM,-7.935,-9.713,3.43,,,,
6714,05/25/22 04:00:00  AM,-6.579,-9.747,3.43,,,,
6715,05/25/22 05:00:00  AM,-6.010,-9.816,3.43,,,,
6716,05/25/22 06:00:00  AM,-5.264,-9.816,3.45,,,,
6717,05/25/22 07:00:00  AM,-2.479,-9.816,3.47,,,,
6718,05/25/22 08:00:00  AM,-7.026,-9.816,3.47,,,,
6719,05/25/22 09:00:00  AM,-5.823,-9.816,3.45,,,,
6720,05/25/22 10:00:00  AM,-1.986,-9.782,3.49,,,,
6721,05/25/22 11:00:00  AM,-4.046,-9.747,3.47,,,,
6722,05/25/22 12:00:00  PM,-1.527,-9.679,3.49,,,,
6723,05/25/22 01:00:00  PM,-4.469,-9.610,3.47,,,,
6724,05/25/22 02:00:00  PM,-3.419,-9.542,3.49,,,,
6725,05/25/22 03:00:00  PM,-4.076,-9.473,3.47,,,,
6726,05/25/22 04:00:00  PM,-4.137,-9.405,3.47,,,,
6727,05/25/22 05:00:00  PM,-2.160,-9.303,3.47,,,,
6728,05/25/22 06:00:00  PM,-5.574,-9.235,3.45,,,,
6729,05/25/22 07:00:00  PM,-4.651,-9.168,3.45,,,,
6730,05/25/22 08:00:00  PM,-3.896,-9.134,3.45,,,,
6731,05/25/22 09:00:00  PM,-4.439,-9.066,3.45,,,,
6732,05/25/22 10:00:00  PM,-4.499,-9.066,3.45,,,,
6733,05/25/22 11:00:00  PM,-5.636,-9.033,3.43,,,,
6734,05/26/22 12:00:00  AM,-5.823,-8.999,3.43,,,,
6735,05/26/22 01:00:00  AM,-5.979,-8.999,3.43,,,,
6736,05/26/22 02:00:00  AM,-5.948,-8.999,3.43,,,,
6737,05/26/22 03:00:00  AM,-5.449,-9.033,3.45,,,,
6738,05/26/22 04:00:00  AM,-5.979,-9.033,3.47,,,,
6739,05/26/22 05:00:00  AM,-6.105,-9.033,3.43,,,,
6740,05/26/22 06:00:00  AM,-5.823,-8.999,3.47,,,,
6741,05/26/22 07:00:00  AM,-3.747,-8.999,3.45,,,,
6742,05/26/22 08:00:00  AM,-4.834,-8.999,3.47,,,,
6743,05/26/22 09:00:00  AM,-3.479,-8.999,3.47,,,,
6744,05/26/22 10:00:00  AM,-4.926,-8.999,3.49,,,,
6745,05/26/22 11:00:00  AM,1.398,-8.965,3.49,,,,
6746,05/26/22 12:00:00  PM,-4.348,-8.932,3.49,,,,
6747,05/26/22 01:00:00  PM,1.398,-8.864,3.51,,,,
6748,05/26/22 02:00:00  PM,-2.334,-8.797,3.49,,,,
6749,05/26/22 03:00:00  PM,-2.073,-8.764,3.49,,,,
6750,05/26/22 04:00:00  PM,-1.699,-8.697,3.49,,,,
6751,05/26/22 05:00:00  PM,-3.094,-8.663,3.47,,,,
6752,05/26/22 06:00:00  PM,-2.102,-8.597,3.49,,,,
6753,05/26/22 07:00:00  PM,-2.218,-8.563,3.47,,,,
6754,05/26/22 08:00:00  PM,-5.698,-8.563,3.45,,,,
6755,05/26/22 09:00:00  PM,-5.480,-8.563,3.45,,,,
6756,05/26/22 10:00:00  PM,-6.262,-8.597,3.43,,,,
6757,05/26/22 11:00:00  PM,-4.348,-8.630,3.45,,,,
6758,05/27/22 12:00:00  AM,-3.360,-8.663,3.43,,,,
6759,05/27/22 01:00:00  AM,-3.627,-8.730,3.45,,,,
6760,05/27/22 02:00:00  AM,-5.698,-8.831,3.45,,,,
6761,05/27/22 03:00:00  AM,-4.469,-8.864,3.47,,,,
6762,05/27/22 04:00:00  AM,-5.511,-8.932,3.47,,,,
6763,05/27/22 05:00:00  AM,-2.131,-8.999,3.45,,,,
6764,05/27/22 06:00:00  AM,-2.537,-8.999,3.47,,,,
6765,05/27/22 07:00:00  AM,-2.479,-9.033,3.49,,,,
6766,05/27/22 08:00:00  AM,-2.537,-8.999,3.49,,,,
6767,05/27/22 09:00:00  AM,-2.625,-8.999,3.49,,,,
6768,05/27/22 10:00:00  AM,-1.441,-8.932,3.49,,,,
6769,05/27/22 11:00:00  AM,1.425,-8.864,3.51,,,,
6770,05/27/22 12:00:00  PM,-1.100,-8.797,3.49,,,,
6771,05/27/22 01:00:00  PM,-0.339,-8.730,3.49,,,,
6772,05/27/22 02:00:00  PM,-0.395,-8.630,3.49,,,,
6773,05/27/22 03:00:00  PM,-0.060,-8.530,3.49,,,,
6774,05/27/22 04:00:00  PM,-0.171,-8.430,3.49,,,,
6775,05/27/22 05:00:00  PM,-1.270,-8.331,3.49,,,,
6776,05/27/22 06:00:00  PM,-2.537,-8.231,3.47,,,,
6777,05/27/22 07:00:00  PM,-3.360,-8.165,3.47,,,,
6778,05/27/22 08:00:00  PM,-3.035,-8.132,3.47,,,,
6779,05/27/22 09:00:00  PM,-3.807,-8.066,3.45,,,,
6780,05/27/22 10:00:00  PM,-3.006,-8.066,3.47,,,,
6781,05/27/22 11:00:00  PM,-3.449,-8.066,3.45,,,,
6782,05/28/22 12:00:00  AM,-3.866,-8.066,3.45,,,,
6783,05/28/22 01:00:00  AM,-3.538,-8.066,3.45,,,,
6784,05/28/22 02:00:00  AM,-3.777,-8.066,3.45,,,,
6785,05/28/22 03:00:00  AM,-0.227,-8.066,3.47,,,,
6786,05/28/22 04:00:00  AM,-3.419,-8.066,3.47,,,,
6787,05/28/22 05:00:00  AM,-3.807,-8.066,3.47,,,,
6788,05/28/22 06:00:00  AM,-5.605,-8.099,3.45,,,,
6789,05/28/22 07:00:00  AM,-3.360,-8.099,3.47,,,,
6790,05/28/22 08:00:00  AM,-0.704,-8.066,3.47,,,,
6791,05/28/22 09:00:00  AM,-1.498,-8.066,3.47,,,,
6792,05/28/22 10:00:00  AM,-2.918,-8.033,3.47,,,,
6793,05/28/22 11:00:00  AM,-2.073,-7.968,3.47,,,,
6794,05/28/22 12:00:00  PM,1.778,-7.902,3.49,,,,
6795,05/28/22 01:00:00  PM,-1.356,-7.836,3.49,,,,
6796,05/28/22 02:00:00  PM,-2.044,-7.738,3.49,,,,
6797,05/28/22 03:00:00  PM,-1.356,-7.673,3.49,,,,
6798,05/28/22 04:00:00  PM,-2.392,-7.608,3.47,,,,
6799,05/28/22 05:00:00  PM,-2.102,-7.575,3.47,,,,
6800,05/28/22 06:00:00  PM,-0.004,-7.510,3.49,,,,
6801,05/28/22 07:00:00  PM,-2.392,-7.478,3.47,,,,
6802,05/28/22 08:00:00  PM,-3.449,-7.413,3.45,,,,
6803,05/28/22 09:00:00  PM,-3.747,-7.413,3.45,,,,
6804,05/28/22 10:00:00  PM,-3.956,-7.413,3.45,,,,
6805,05/28/22 11:00:00  PM,-4.167,-7.478,3.45,,,,
6806,05/29/22 12:00:00  AM,-4.530,-7.543,3.45,,,,
6807,05/29/22 01:00:00  AM,-3.777,-7.608,3.45,,,,
6808,05/29/22 02:00:00  AM,-5.791,-7.706,3.45,,,,
6809,05/29/22 03:00:00  AM,-3.807,-7.804,3.45,,,,
6810,05/29/22 04:00:00  AM,-4.016,-7.902,3.47,,,,
6811,05/29/22 05:00:00  AM,-4.834,-8.000,3.45,,,,
6812,05/29/22 06:00:00  AM,-3.956,-8.066,3.45,,,,
6813,05/29/22 07:00:00  AM,-3.153,-8.132,3.47,,,,
6814,05/29/22 08:00:00  AM,-3.568,-8.132,3.49,,,,
6815,05/29/22 09:00:00  AM,-4.137,-8.132,3.47,,,,
6816,05/29/22 10:00:00  AM,-0.732,-8.066,3.51,,,,
6817,05/29/22 11:00:00  AM,-2.044,-8.033,3.49,,,,
6818,05/29/22 12:00:00  PM,-3.866,-7.935,3.47,,,,
6819,05/29/22 01:00:00  PM,-3.094,-7.869,3.49,,,,
6820,05/29/22 02:00:00  PM,-2.508,-7.738,3.49,,,,
6821,05/29/22 03:00:00  PM,-3.330,-7.673,3.47,,,,
6822,05/29/22 04:00:00  PM,-3.598,-7.608,3.47,,,,
6823,05/29/22 05:00:00  PM,-1.185,-7.510,3.47,,,,
6824,05/29/22 06:00:00  PM,-3.866,-7.445,3.47,,,,
6825,05/29/22 07:00:00  PM,-4.106,-7.413,3.47,,,,
6826,05/29/22 08:00:00  PM,-4.590,-7.381,3.45,,,,
6827,05/29/22 09:00:00  PM,-5.049,-7.381,3.45,,,,
6828,05/29/22 10:00:00  PM,-5.388,-7.381,3.45,,,,
6829,05/29/22 11:00:00  PM,-5.729,-7.413,3.43,,,,
6830,05/30/22 12:00:00  AM,-6.262,-7.445,3.43,,,,
6831,05/30/22 01:00:00  AM,-6.262,-7.510,3.43,,,,
6832,05/30/22 02:00:00  AM,-4.560,-7.575,3.45,,,,
6833,05/30/22 03:00:00  AM,-6.325,-7.673,3.45,,,,
6834,05/30/22 04:00:00  AM,-5.079,-7.738,3.45,,,,
6835,05/30/22 05:00:00  AM,-3.777,-7.804,3.45,,,,
6836,05/30/22 06:00:00  AM,-5.823,-7.836,3.45,,,,
6837,05/30/22 07:00:00  AM,-4.682,-7.804,3.47,,,,
6838,05/30/22 08:00:00  AM,-5.079,-7.804,3.47,,,,
6839,05/30/22 09:00:00  AM,0.163,-7.738,3.49,,,,
6840,05/30/22 10:00:00  AM,3.722,-7.706,3.49,,,,
6841,05/30/22 11:00:00  AM,4.558,-7.640,3.51,,,,
6842,05/30/22 12:00:00  PM,1.425,-7.575,3.51,,,,
6843,05/30/22 01:00:00  PM,-0.563,-7.478,3.51,,,,
6844,05/30/22 02:00:00  PM,-0.283,-7.413,3.51,,,,
6845,05/30/22 03:00:00  PM,-2.015,-7.316,3.49,,,,
6846,05/30/22 04:00:00  PM,-2.305,-7.251,3.47,,,,
6847,05/30/22 05:00:00  PM,-2.683,-7.187,3.47,,,,
6848,05/30/22 06:00:00  PM,-2.392,-7.155,3.47,,,,
6849,05/30/22 07:00:00  PM,-2.976,-7.122,3.47,,,,
6850,05/30/22 08:00:00  PM,-3.006,-7.122,3.47,,,,
6851,05/30/22 09:00:00  PM,-4.408,-7.122,3.45,,,,
6852,05/30/22 10:00:00  PM,-4.651,-7.187,3.45,,,,
6853,05/30/22 11:00:00  PM,-5.388,-7.284,3.45,,,,
6854,05/31/22 12:00:00  AM,-6.738,-7.413,3.45,,,,
6855,05/31/22 01:00:00  AM,-6.642,-7.543,3.45,,,,
6856,05/31/22 02:00:00  AM,-6.010,-7.673,3.45,,,,
6857,05/31/22 03:00:00  AM,-7.251,-7.738,3.45,,,,
6858,05/31/22 04:00:00  AM,-7.445,-7.869,3.45,,,,
6859,05/31/22 05:00:00  AM,-7.902,-7.935,3.45,,,,
6860,05/31/22 06:00:00  AM,-5.574,-8.000,3.45,,,,
6861,05/31/22 07:00:00  AM,-5.264,-8.033,3.47,,,,
6862,05/31/22 08:00:00  AM,-1.900,-8.033,3.49,,,,
6863,05/31/22 09:00:00  AM,-3.183,-8.000,3.49,,,,
6864,05/31/22 10:00:00  AM,-1.929,-7.935,3.47,,,,
6865,05/31/22 11:00:00  AM,-2.537,-7.836,3.47,,,,
6866,05/31/22 12:00:00  PM,-1.986,-7.738,3.49,,,,
6867,05/31/22 01:00:00  PM,-3.035,-7.608,3.49,,,,
6868,05/31/22 02:00:00  PM,-2.683,-7.478,3.49,,,,
6869,05/31/22 03:00:00  PM,-0.930,-7.381,3.51,,,,
6870,05/31/22 04:00:00  PM,-2.976,-7.284,3.49,,,,
6871,05/31/22 05:00:00  PM,-2.566,-7.219,3.49,,,,
6872,05/31/22 06:00:00  PM,-3.687,-7.155,3.47,,,,
6873,05/31/22 07:00:00  PM,-4.682,-7.122,3.47,,,,
6874,05/31/22 08:00:00  PM,-5.233,-7.155,3.45,,,,
6875,05/31/22 09:00:00  PM,-6.199,-7.187,3.45,,,,
6876,05/31/22 10:00:00  PM,-6.802,-7.251,3.43,,,,
6877,05/31/22 11:00:00  PM,-6.073,-7.348,3.43,,,,
6878,06/01/22 12:00:00  AM,-5.418,-7.478,3.45,,,,
6879,06/01/22 01:00:00  AM,-5.264,-7.543,3.45,,,,
6880,06/01/22 02:00:00  AM,-3.271,-7.608,3.45,,,,
6881,06/01/22 03:00:00  AM,-6.962,-7.673,3.45,,,,
6882,06/01/22 04:00:00  AM,-6.136,-7.706,3.45,,,,
6883,06/01/22 05:00:00  AM,-3.153,-7.706,3.47,,,,
6884,06/01/22 06:00:00  AM,-3.986,-7.706,3.45,,,,
6885,06/01/22 07:00:00  AM,-2.625,-7.673,3.47,,,,
6886,06/01/22 08:00:00  AM,-3.094,-7.640,3.47,,,,
6887,06/01/22 09:00:00  AM,-2.015,-7.575,3.49,,,,
6888,06/01/22 10:00:00  AM,-1.929,-7.478,3.47,,,,
6889,06/01/22 11:00:00  AM,-2.508,-7.348,3.47,,,,
6890,06/01/22 12:00:00  PM,-1.185,-7.251,3.47,,,,
6891,06/01/22 01:00:00  PM,-1.641,-7.122,3.49,,,,
6892,06/01/22 02:00:00  PM,-1.641,-6.962,3.47,,,,
6893,06/01/22 03:00:00  PM,-2.102,-6.834,3.47,,,,
6894,06/01/22 04:00:00  PM,-1.413,-6.706,3.47,,,,
6895,06/01/22 05:00:00  PM,-0.986,-6.579,3.47,,,,
6896,06/01/22 06:00:00  PM,-1.641,-6.452,3.47,,,,
6897,06/01/22 07:00:00  PM,-2.102,-6.388,3.47,,,,
6898,06/01/22 08:00:00  PM,-2.363,-6.325,3.47,,,,
6899,06/01/22 09:00:00  PM,-2.044,-6.294,3.47,,,,
6900,06/01/22 10:00:00  PM,-2.654,-6.294,3.47,,,,
6901,06/01/22 11:00:00  PM,-3.183,-6.294,3.45,,,,
6902,06/02/22 12:00:00  AM,-3.124,-6.325,3.45,,,,
6903,06/02/22 01:00:00  AM,-2.976,-6.357,3.45,,,,
6904,06/02/22 02:00:00  AM,-2.859,-6.388,3.47,,,,
6905,06/02/22 03:00:00  AM,-2.102,-6.452,3.47,,,,
6906,06/02/22 04:00:00  AM,-2.625,-6.452,3.47,,,,
6907,06/02/22 05:00:00  AM,-0.339,-6.483,3.47,,,,
6908,06/02/22 06:00:00  AM,-2.160,-6.452,3.47,,,,
6909,06/02/22 07:00:00  AM,-2.392,-6.452,3.47,,,,
6910,06/02/22 08:00:00  AM,-1.556,-6.388,3.49,,,,
6911,06/02/22 09:00:00  AM,-1.498,-6.325,3.49,,,,
6912,06/02/22 10:00:00  AM,1.994,-6.262,3.51,,,,
6913,06/02/22 11:00:00  AM,0.495,-6.199,3.49,,,,
6914,06/02/22 12:00:00  PM,0.522,-6.105,3.51,,,,
6915,06/02/22 01:00:00  PM,0.163,-5.979,3.51,,,,
6916,06/02/22 02:00:00  PM,2.155,-5.885,3.51,,,,
6917,06/02/22 03:00:00  PM,-1.413,-5.823,3.49,,,,
6918,06/02/22 04:00:00  PM,-0.986,-5.760,3.49,,,,
6919,06/02/22 05:00:00  PM,-1.498,-5.698,3.47,,,,
6920,06/02/22 06:00:00  PM,-1.413,-5.698,3.47,,,,
6921,06/02/22 07:00:00  PM,-2.421,-5.698,3.47,,,,
6922,06/02/22 08:00:00  PM,-2.044,-5.698,3.47,,,,
6923,06/02/22 09:00:00  PM,0.495,-5.698,3.47,,,,
6924,06/02/22 10:00:00  PM,-0.930,-5.729,3.47,,,,
6925,06/02/22 11:00:00  PM,-2.044,-5.760,3.47,,,,
6926,06/03/22 12:00:00  AM,-3.449,-5.823,3.47,,,,
6927,06/03/22 01:00:00  AM,-2.073,-5.854,3.47,,,,
6928,06/03/22 02:00:00  AM,-0.620,-5.885,3.47,,,,
6929,06/03/22 03:00:00  AM,-2.771,-5.916,3.47,,,,
6930,06/03/22 04:00:00  AM,-2.712,-5.948,3.47,,,,
6931,06/03/22 05:00:00  AM,-2.160,-5.948,3.47,,,,
6932,06/03/22 06:00:00  AM,-2.918,-5.948,3.47,,,,
6933,06/03/22 07:00:00  AM,-1.584,-5.948,3.47,,,,
6934,06/03/22 08:00:00  AM,-1.641,-5.948,3.47,,,,
6935,06/03/22 09:00:00  AM,-1.756,-5.916,3.49,,,,
6936,06/03/22 10:00:00  AM,-1.929,-5.885,3.49,,,,
6937,06/03/22 11:00:00  AM,-0.760,-5.823,3.49,,,,
6938,06/03/22 12:00:00  PM,-0.507,-5.760,3.49,,,,
6939,06/03/22 01:00:00  PM,1.994,-5.729,3.49,,,,
6940,06/03/22 02:00:00  PM,3.195,-5.667,3.49,,,,
6941,06/03/22 03:00:00  PM,2.930,-5.605,3.51,,,,
